geneName,module,mgi_symbol,gene_biotype,module.char,mod.color
ENSMUSG00000024793,3,Tnfrsf25,protein_coding,03,brown
ENSMUSG00000024798,8,Htr7,protein_coding,08,pink
ENSMUSG00000024807,0,Syvn1,protein_coding,00,grey
ENSMUSG00000024816,3,Frmd8,protein_coding,03,brown
ENSMUSG00000024818,20,Slc25a45,protein_coding,20,royalblue
ENSMUSG00000024829,2,Mrpl21,protein_coding,02,blue
ENSMUSG00000024841,10,Eif1ad,protein_coding,10,purple
ENSMUSG00000024851,17,Pitpnm1,protein_coding,17,grey60
ENSMUSG00000024855,1,Pacs1,protein_coding,01,turquoise
ENSMUSG00000024856,10,Cdk2ap2,protein_coding,10,purple
ENSMUSG00000024873,13,Cnih2,protein_coding,13,salmon
ENSMUSG00000024892,11,Pcx,protein_coding,11,greenyellow
ENSMUSG00000024897,15,Apba1,protein_coding,15,midnightblue
ENSMUSG00000024899,21,Papss2,protein_coding,21,darkred
ENSMUSG00000024901,11,Peli3,protein_coding,11,greenyellow
ENSMUSG00000024907,12,Gal,protein_coding,12,tan
ENSMUSG00000024910,3,Ctsw,protein_coding,03,brown
ENSMUSG00000024911,14,Fibp,protein_coding,14,cyan
ENSMUSG00000024913,9,Lrp5,protein_coding,09,magenta
ENSMUSG00000024926,17,Kat5,protein_coding,17,grey60
ENSMUSG00000024927,7,Rela,protein_coding,07,black
ENSMUSG00000024935,22,Slc1a1,protein_coding,22,darkgreen
ENSMUSG00000024936,23,Kcnk7,protein_coding,23,darkturquoise
ENSMUSG00000024937,1,Ehbp1l1,protein_coding,01,turquoise
ENSMUSG00000024940,21,Ltbp3,protein_coding,21,darkred
ENSMUSG00000024942,6,Capn1,protein_coding,06,red
ENSMUSG00000024947,17,Men1,protein_coding,17,grey60
ENSMUSG00000024948,3,Map4k2,protein_coding,03,brown
ENSMUSG00000024960,1,Plcb3,protein_coding,01,turquoise
ENSMUSG00000024962,2,Vegfb,protein_coding,02,blue
ENSMUSG00000024966,14,Stip1,protein_coding,14,cyan
ENSMUSG00000024968,0,Rcor2,protein_coding,00,grey
ENSMUSG00000024981,14,Acsl5,protein_coding,14,cyan
ENSMUSG00000024985,12,Tcf7l2,protein_coding,12,tan
ENSMUSG00000024986,12,Hhex,protein_coding,12,tan
ENSMUSG00000024997,5,Prdx3,protein_coding,05,green
ENSMUSG00000025010,9,Ccnj,protein_coding,09,magenta
ENSMUSG00000025017,17,Pik3ap1,protein_coding,17,grey60
ENSMUSG00000025025,11,Mxi1,protein_coding,11,greenyellow
ENSMUSG00000025026,23,Add3,protein_coding,23,darkturquoise
ENSMUSG00000025034,3,Trim8,protein_coding,03,brown
ENSMUSG00000025036,4,Sfxn2,protein_coding,04,yellow
ENSMUSG00000025037,6,Maoa,protein_coding,06,red
ENSMUSG00000025038,2,Efhc2,protein_coding,02,blue
ENSMUSG00000025044,4,Msr1,protein_coding,04,yellow
ENSMUSG00000025047,1,Pdcd11,protein_coding,01,turquoise
ENSMUSG00000025060,24,Slk,protein_coding,24,darkgrey
ENSMUSG00000025066,2,Sfr1,protein_coding,02,blue
ENSMUSG00000025068,2,Gsto1,protein_coding,02,blue
ENSMUSG00000025078,3,Nhlrc2,protein_coding,03,brown
ENSMUSG00000025085,3,Ablim1,protein_coding,03,brown
ENSMUSG00000025092,23,Hspa12a,protein_coding,23,darkturquoise
ENSMUSG00000025104,3,Hdgfl3,protein_coding,03,brown
ENSMUSG00000025130,19,P4hb,protein_coding,19,lightyellow
ENSMUSG00000025132,2,Arhgdia,protein_coding,02,blue
ENSMUSG00000025137,6,Pcyt2,protein_coding,06,red
ENSMUSG00000025139,16,Tollip,protein_coding,16,lightcyan
ENSMUSG00000025145,10,Lrrc45,protein_coding,10,purple
ENSMUSG00000025154,8,Arhgap19,protein_coding,08,pink
ENSMUSG00000025157,16,Zdhhc16,protein_coding,16,lightcyan
ENSMUSG00000025158,10,Rfng,protein_coding,10,purple
ENSMUSG00000025162,17,Csnk1d,protein_coding,17,grey60
ENSMUSG00000025163,3,Cd7,protein_coding,03,brown
ENSMUSG00000025165,18,Sectm1a,protein_coding,18,lightgreen
ENSMUSG00000025185,21,Loxl4,protein_coding,21,darkred
ENSMUSG00000025188,1,Hps1,protein_coding,01,turquoise
ENSMUSG00000025190,14,Got1,protein_coding,14,cyan
ENSMUSG00000025196,3,Cpn1,protein_coding,03,brown
ENSMUSG00000025200,4,Cwf19l1,protein_coding,04,yellow
ENSMUSG00000025208,2,Mrpl43,protein_coding,02,blue
ENSMUSG00000025220,1,Oga,protein_coding,01,turquoise
ENSMUSG00000025224,17,Gbf1,protein_coding,17,grey60
ENSMUSG00000025232,14,Hexa,protein_coding,14,cyan
ENSMUSG00000025236,16,Adpgk,protein_coding,16,lightcyan
ENSMUSG00000025237,12,Parp6,protein_coding,12,tan
ENSMUSG00000025239,15,Limd1,protein_coding,15,midnightblue
ENSMUSG00000025268,8,Maged2,protein_coding,08,pink
ENSMUSG00000025269,0,Apex2,protein_coding,00,grey
ENSMUSG00000025270,3,Alas2,protein_coding,03,brown
ENSMUSG00000025277,10,Abhd6,protein_coding,10,purple
ENSMUSG00000025278,9,Flnb,protein_coding,09,magenta
ENSMUSG00000025279,10,Dnase1l3,protein_coding,10,purple
ENSMUSG00000025280,15,Polr3a,protein_coding,15,midnightblue
ENSMUSG00000025287,8,Acot9,protein_coding,08,pink
ENSMUSG00000025289,2,Prdx4,protein_coding,02,blue
ENSMUSG00000025290,2,Rps24,protein_coding,02,blue
ENSMUSG00000025314,1,Ptprj,protein_coding,01,turquoise
ENSMUSG00000025324,23,Atp10a,protein_coding,23,darkturquoise
ENSMUSG00000025332,1,Kdm5c,protein_coding,01,turquoise
ENSMUSG00000025337,6,Sbds,protein_coding,06,red
ENSMUSG00000025340,7,Rabgef1,protein_coding,07,black
ENSMUSG00000025348,1,Itga7,protein_coding,01,turquoise
ENSMUSG00000025350,0,Rdh5,protein_coding,00,grey
ENSMUSG00000025351,2,Cd63,protein_coding,02,blue
ENSMUSG00000025352,7,Gdf11,protein_coding,07,black
ENSMUSG00000025353,2,Ormdl2,protein_coding,02,blue
ENSMUSG00000025357,3,Dgka,protein_coding,03,brown
ENSMUSG00000025362,2,Rps26,protein_coding,02,blue
ENSMUSG00000025364,2,Pa2g4,protein_coding,02,blue
ENSMUSG00000025366,18,Esyt1,protein_coding,18,lightgreen
ENSMUSG00000025369,17,Smarcc2,protein_coding,17,grey60
ENSMUSG00000025372,16,Baiap2,protein_coding,16,lightcyan
ENSMUSG00000025374,2,Nabp2,protein_coding,02,blue
ENSMUSG00000025393,14,Atp5b,protein_coding,14,cyan
ENSMUSG00000025408,10,Ddit3,protein_coding,10,purple
ENSMUSG00000025428,4,Atp5a1,protein_coding,04,yellow
ENSMUSG00000025433,1,Crisp3,protein_coding,01,turquoise
ENSMUSG00000025439,19,Clns1a,protein_coding,19,lightyellow
ENSMUSG00000025451,5,Paip1,protein_coding,05,green
ENSMUSG00000025464,16,Paox,protein_coding,16,lightcyan
ENSMUSG00000025465,14,Echs1,protein_coding,14,cyan
ENSMUSG00000025473,8,Adam8,protein_coding,08,pink
ENSMUSG00000025489,16,Ifitm5,protein_coding,16,lightcyan
ENSMUSG00000025491,3,Ifitm1,protein_coding,03,brown
ENSMUSG00000025494,3,Sigirr,protein_coding,03,brown
ENSMUSG00000025499,2,Hras,protein_coding,02,blue
ENSMUSG00000025511,18,Tspan4,protein_coding,18,lightgreen
ENSMUSG00000025515,1,Muc2,protein_coding,01,turquoise
ENSMUSG00000025525,5,Apool,protein_coding,05,green
ENSMUSG00000025532,2,Crcp,protein_coding,02,blue
ENSMUSG00000025534,14,Gusb,protein_coding,14,cyan
ENSMUSG00000025538,2,Sumf2,protein_coding,02,blue
ENSMUSG00000025555,3,Farp1,protein_coding,03,brown
ENSMUSG00000025571,3,Tnrc6c,protein_coding,03,brown
ENSMUSG00000025572,1,Tmc6,protein_coding,01,turquoise
ENSMUSG00000025574,14,Tk1,protein_coding,14,cyan
ENSMUSG00000025578,22,Cbx8,protein_coding,22,darkgreen
ENSMUSG00000025580,2,Eif4a3,protein_coding,02,blue
ENSMUSG00000025583,1,Rptor,protein_coding,01,turquoise
ENSMUSG00000025607,8,Copg2,protein_coding,08,pink
ENSMUSG00000025608,3,Podxl,protein_coding,03,brown
ENSMUSG00000025613,4,Cct8,protein_coding,04,yellow
ENSMUSG00000025646,7,Atrip,protein_coding,07,black
ENSMUSG00000025647,7,Shisa5,protein_coding,07,black
ENSMUSG00000025648,11,Pfkfb4,protein_coding,11,greenyellow
ENSMUSG00000025650,17,Col7a1,protein_coding,17,grey60
ENSMUSG00000025651,17,Uqcrc1,protein_coding,17,grey60
ENSMUSG00000025666,1,Tmem47,protein_coding,01,turquoise
ENSMUSG00000025701,12,Alox5,protein_coding,12,tan
ENSMUSG00000025723,3,Nmb,protein_coding,03,brown
ENSMUSG00000025728,17,Pigq,protein_coding,17,grey60
ENSMUSG00000025743,1,Sdc3,protein_coding,01,turquoise
ENSMUSG00000025745,17,Hadha,protein_coding,17,grey60
ENSMUSG00000025779,22,Ly96,protein_coding,22,darkgreen
ENSMUSG00000025780,7,Itih5,protein_coding,07,black
ENSMUSG00000025781,14,Atp5c1,protein_coding,14,cyan
ENSMUSG00000025790,9,Slco3a1,protein_coding,09,magenta
ENSMUSG00000025794,2,Rpl14,protein_coding,02,blue
ENSMUSG00000025810,8,Nrp1,protein_coding,08,pink
ENSMUSG00000025817,5,Nudt5,protein_coding,05,green
ENSMUSG00000025823,4,Pdia4,protein_coding,04,yellow
ENSMUSG00000025854,16,Fam20c,protein_coding,16,lightcyan
ENSMUSG00000025855,18,Prkar1b,protein_coding,18,lightgreen
ENSMUSG00000025856,8,Pdgfa,protein_coding,08,pink
ENSMUSG00000025857,7,Dnaaf5,protein_coding,07,black
ENSMUSG00000025867,7,Cplx2,protein_coding,07,black
ENSMUSG00000025868,2,Higd2a,protein_coding,02,blue
ENSMUSG00000025869,14,Nop16,protein_coding,14,cyan
ENSMUSG00000025870,21,Arl10,protein_coding,21,darkred
ENSMUSG00000025877,20,Hk3,protein_coding,20,royalblue
ENSMUSG00000025887,8,Casp12,protein_coding,08,pink
ENSMUSG00000025888,5,Casp1,protein_coding,05,green
ENSMUSG00000025889,13,Snca,protein_coding,13,salmon
ENSMUSG00000025894,12,Aasdhppt,protein_coding,12,tan
ENSMUSG00000025899,16,Alkbh8,protein_coding,16,lightcyan
ENSMUSG00000025911,11,Adhfe1,protein_coding,11,greenyellow
ENSMUSG00000025917,19,Cops5,protein_coding,19,lightyellow
ENSMUSG00000025921,21,Rdh10,protein_coding,21,darkred
ENSMUSG00000025931,15,Paqr8,protein_coding,15,midnightblue
ENSMUSG00000025932,13,Eya1,protein_coding,13,salmon
ENSMUSG00000025940,4,Tmem70,protein_coding,04,yellow
ENSMUSG00000025969,17,Nrp2,protein_coding,17,grey60
ENSMUSG00000025980,4,Hspd1,protein_coding,04,yellow
ENSMUSG00000026009,3,Icos,protein_coding,03,brown
ENSMUSG00000026011,3,Ctla4,protein_coding,03,brown
ENSMUSG00000026012,3,Cd28,protein_coding,03,brown
ENSMUSG00000026020,5,Nop58,protein_coding,05,green
ENSMUSG00000026021,5,Sumo1,protein_coding,05,green
ENSMUSG00000026024,1,Als2,protein_coding,01,turquoise
ENSMUSG00000026028,1,Trak2,protein_coding,01,turquoise
ENSMUSG00000026031,16,Cflar,protein_coding,16,lightcyan
ENSMUSG00000026032,2,Ndufb3,protein_coding,02,blue
ENSMUSG00000026036,22,Nif3l1,protein_coding,22,darkgreen
ENSMUSG00000026064,23,Ptp4a1,protein_coding,23,darkturquoise
ENSMUSG00000026065,6,Slc9a4,protein_coding,06,red
ENSMUSG00000026068,3,Il18rap,protein_coding,03,brown
ENSMUSG00000026070,3,Il18r1,protein_coding,03,brown
ENSMUSG00000026072,21,Il1r1,protein_coding,21,darkred
ENSMUSG00000026073,3,Il1r2,protein_coding,03,brown
ENSMUSG00000026078,5,Pdcl3,protein_coding,05,green
ENSMUSG00000026087,2,Mrpl30,protein_coding,02,blue
ENSMUSG00000026104,21,Stat1,protein_coding,21,darkred
ENSMUSG00000026107,6,Nabp1,protein_coding,06,red
ENSMUSG00000026110,1,Mgat4a,protein_coding,01,turquoise
ENSMUSG00000026116,1,Tmem131,protein_coding,01,turquoise
ENSMUSG00000026117,3,Zap70,protein_coding,03,brown
ENSMUSG00000026126,14,Ptpn18,protein_coding,14,cyan
ENSMUSG00000026127,10,Imp4,protein_coding,10,purple
ENSMUSG00000026131,11,Dst,protein_coding,11,greenyellow
ENSMUSG00000026135,1,Zfp142,protein_coding,01,turquoise
ENSMUSG00000026142,11,Rhbdd1,protein_coding,11,greenyellow
ENSMUSG00000026150,4,Mff,protein_coding,04,yellow
ENSMUSG00000026156,3,B3gat2,protein_coding,03,brown
ENSMUSG00000026170,3,Cyp27a1,protein_coding,03,brown
ENSMUSG00000026172,4,Bcs1l,protein_coding,04,yellow
ENSMUSG00000026173,15,Plcd4,protein_coding,15,midnightblue
ENSMUSG00000026175,0,Vil1,protein_coding,00,grey
ENSMUSG00000026177,9,Slc11a1,protein_coding,09,magenta
ENSMUSG00000026181,1,Ppm1f,protein_coding,01,turquoise
ENSMUSG00000026187,12,Xrcc5,protein_coding,12,tan
ENSMUSG00000026189,6,Pecr,protein_coding,06,red
ENSMUSG00000026192,22,Atic,protein_coding,22,darkgreen
ENSMUSG00000026193,15,Fn1,protein_coding,15,midnightblue
ENSMUSG00000026198,15,Abcb6,protein_coding,15,midnightblue
ENSMUSG00000026199,1,Ankzf1,protein_coding,01,turquoise
ENSMUSG00000026202,16,Tuba4a,protein_coding,16,lightcyan
ENSMUSG00000026229,19,Psmd1,protein_coding,19,lightyellow
ENSMUSG00000026234,8,Ncl,protein_coding,08,pink
ENSMUSG00000026238,4,Ptma,protein_coding,04,yellow
ENSMUSG00000026245,2,Farsb,protein_coding,02,blue
ENSMUSG00000026246,12,Alppl2,protein_coding,12,tan
ENSMUSG00000026248,2,Mrpl44,protein_coding,02,blue
ENSMUSG00000026271,9,Gpr35,protein_coding,09,magenta
ENSMUSG00000026273,2,Mterf4,protein_coding,02,blue
ENSMUSG00000026275,0,Ppp1r7,protein_coding,00,grey
ENSMUSG00000026277,6,Stk25,protein_coding,06,red
ENSMUSG00000026281,10,Dtymk,protein_coding,10,purple
ENSMUSG00000026285,3,Pdcd1,protein_coding,03,brown
ENSMUSG00000026288,15,Inpp5d,protein_coding,15,midnightblue
ENSMUSG00000026289,1,Atg16l1,protein_coding,01,turquoise
ENSMUSG00000026303,6,Mlph,protein_coding,06,red
ENSMUSG00000026308,7,Klhl30,protein_coding,07,black
ENSMUSG00000026315,16,Serpinb8,protein_coding,16,lightcyan
ENSMUSG00000026317,18,Cln8,protein_coding,18,lightgreen
ENSMUSG00000026321,8,Tnfrsf11a,protein_coding,08,pink
ENSMUSG00000026341,8,Actr3,protein_coding,08,pink
ENSMUSG00000026347,3,Tmem163,protein_coding,03,brown
ENSMUSG00000026353,2,Ubxn4,protein_coding,02,blue
ENSMUSG00000026355,9,Mcm6,protein_coding,09,magenta
ENSMUSG00000026356,4,Dars,protein_coding,04,yellow
ENSMUSG00000026358,5,Rgs1,protein_coding,05,green
ENSMUSG00000026360,2,Rgs2,protein_coding,02,blue
ENSMUSG00000026365,8,Cfh,protein_coding,08,pink
ENSMUSG00000026374,2,Tsn,protein_coding,02,blue
ENSMUSG00000026380,13,Tfcp2l1,protein_coding,13,salmon
ENSMUSG00000026385,6,Dbi,protein_coding,06,red
ENSMUSG00000026389,14,Steap3,protein_coding,14,cyan
ENSMUSG00000026399,3,Cd55,protein_coding,03,brown
ENSMUSG00000026425,9,Srgap2,protein_coding,09,magenta
ENSMUSG00000026426,2,Arl8a,protein_coding,02,blue
ENSMUSG00000026436,1,Elk4,protein_coding,01,turquoise
ENSMUSG00000026437,16,Cdk18,protein_coding,16,lightcyan
ENSMUSG00000026455,3,Klhl12,protein_coding,03,brown
ENSMUSG00000026456,5,Cyb5r1,protein_coding,05,green
ENSMUSG00000026457,16,Adipor1,protein_coding,16,lightcyan
ENSMUSG00000026458,2,Ppfia4,protein_coding,02,blue
ENSMUSG00000026466,18,Tor1aip1,protein_coding,18,lightgreen
ENSMUSG00000026470,6,Stx6,protein_coding,06,red
ENSMUSG00000026471,2,Mr1,protein_coding,02,blue
ENSMUSG00000026475,3,Rgs16,protein_coding,03,brown
ENSMUSG00000026478,9,Lamc1,protein_coding,09,magenta
ENSMUSG00000026479,13,Lamc2,protein_coding,13,salmon
ENSMUSG00000026482,8,Rgl1,protein_coding,08,pink
ENSMUSG00000026483,1,Fam129a,protein_coding,01,turquoise
ENSMUSG00000026490,13,Cdc42bpa,protein_coding,13,salmon
ENSMUSG00000026491,1,Ahctf1,protein_coding,01,turquoise
ENSMUSG00000026496,21,Parp1,protein_coding,21,darkred
ENSMUSG00000026504,23,Sdccag8,protein_coding,23,darkturquoise
ENSMUSG00000026516,15,Nvl,protein_coding,15,midnightblue
ENSMUSG00000026519,15,Tmem63a,protein_coding,15,midnightblue
ENSMUSG00000026525,2,Opn3,protein_coding,02,blue
ENSMUSG00000026526,4,Fh1,protein_coding,04,yellow
ENSMUSG00000026535,12,Ifi202b,protein_coding,12,tan
ENSMUSG00000026536,16,Ifi211,protein_coding,16,lightcyan
ENSMUSG00000026544,21,Dusp23,protein_coding,21,darkred
ENSMUSG00000026547,2,Tagln2,protein_coding,02,blue
ENSMUSG00000026548,2,Slamf9,protein_coding,02,blue
ENSMUSG00000026553,15,Copa,protein_coding,15,midnightblue
ENSMUSG00000026554,1,Dcaf8,protein_coding,01,turquoise
ENSMUSG00000026566,15,Mpzl1,protein_coding,15,midnightblue
ENSMUSG00000026571,14,Dcaf6,protein_coding,14,cyan
ENSMUSG00000026573,3,Xcl1,protein_coding,03,brown
ENSMUSG00000026576,3,Atp1b1,protein_coding,03,brown
ENSMUSG00000026578,6,Ccdc181,protein_coding,06,red
ENSMUSG00000026579,3,F5,protein_coding,03,brown
ENSMUSG00000026580,3,Selp,protein_coding,03,brown
ENSMUSG00000026581,3,Sell,protein_coding,03,brown
ENSMUSG00000026589,24,Sec16b,protein_coding,24,darkgrey
ENSMUSG00000026603,18,Smyd2,protein_coding,18,lightgreen
ENSMUSG00000026604,17,Ptpn14,protein_coding,17,grey60
ENSMUSG00000026610,10,Esrrg,protein_coding,10,purple
ENSMUSG00000026616,1,Cr2,protein_coding,01,turquoise
ENSMUSG00000026622,15,Nek2,protein_coding,15,midnightblue
ENSMUSG00000026626,1,Ppp2r5a,protein_coding,01,turquoise
ENSMUSG00000026627,18,Pacc1,protein_coding,18,lightgreen
ENSMUSG00000026630,14,Batf3,protein_coding,14,cyan
ENSMUSG00000026632,12,Tatdn3,protein_coding,12,tan
ENSMUSG00000026634,1,Angel2,protein_coding,01,turquoise
ENSMUSG00000026637,11,Traf5,protein_coding,11,greenyellow
ENSMUSG00000026639,3,Lamb3,protein_coding,03,brown
ENSMUSG00000026646,14,Suv39h2,protein_coding,14,cyan
ENSMUSG00000026656,8,Fcgr2b,protein_coding,08,pink
ENSMUSG00000026657,23,Frmd4a,protein_coding,23,darkturquoise
ENSMUSG00000026667,1,Uhmk1,protein_coding,01,turquoise
ENSMUSG00000026679,2,Enkur,protein_coding,02,blue
ENSMUSG00000026688,10,Mgst3,protein_coding,10,purple
ENSMUSG00000026712,12,Mrc1,protein_coding,12,tan
ENSMUSG00000026715,3,Serpinc1,protein_coding,03,brown
ENSMUSG00000026721,1,Rabgap1l,protein_coding,01,turquoise
ENSMUSG00000026723,10,Trdmt1,protein_coding,10,purple
ENSMUSG00000026727,2,Rsu1,protein_coding,02,blue
ENSMUSG00000026728,14,Vim,protein_coding,14,cyan
ENSMUSG00000026730,5,Pter,protein_coding,05,green
ENSMUSG00000026749,19,Nek6,protein_coding,19,lightyellow
ENSMUSG00000026750,2,Psmb7,protein_coding,02,blue
ENSMUSG00000026755,10,Arpc5l,protein_coding,10,purple
ENSMUSG00000026766,5,Mmadhc,protein_coding,05,green
ENSMUSG00000026767,4,Mindy3,protein_coding,04,yellow
ENSMUSG00000026768,15,Itga8,protein_coding,15,midnightblue
ENSMUSG00000026770,3,Il2ra,protein_coding,03,brown
ENSMUSG00000026773,9,Pfkfb3,protein_coding,09,magenta
ENSMUSG00000026778,3,Prkcq,protein_coding,03,brown
ENSMUSG00000026786,10,Apbb1ip,protein_coding,10,purple
ENSMUSG00000026792,17,Lrsam1,protein_coding,17,grey60
ENSMUSG00000026797,20,Stxbp1,protein_coding,20,royalblue
ENSMUSG00000026798,2,Coq4,protein_coding,02,blue
ENSMUSG00000026803,7,Ttf1,protein_coding,07,black
ENSMUSG00000026814,8,Eng,protein_coding,08,pink
ENSMUSG00000026817,17,Ak1,protein_coding,17,grey60
ENSMUSG00000026822,11,Lcn2,protein_coding,11,greenyellow
ENSMUSG00000026830,13,Ermn,protein_coding,13,salmon
ENSMUSG00000026833,4,Olfm1,protein_coding,04,yellow
ENSMUSG00000026835,3,Fcnb,protein_coding,03,brown
ENSMUSG00000026837,17,Col5a1,protein_coding,17,grey60
ENSMUSG00000026842,17,Abl1,protein_coding,17,grey60
ENSMUSG00000026848,11,Tor1b,protein_coding,11,greenyellow
ENSMUSG00000026849,0,Tor1a,protein_coding,00,grey
ENSMUSG00000026858,1,Miga2,protein_coding,01,turquoise
ENSMUSG00000026864,4,Hspa5,protein_coding,04,yellow
ENSMUSG00000026866,11,Kynu,protein_coding,11,greenyellow
ENSMUSG00000026872,9,Zeb2,protein_coding,09,magenta
ENSMUSG00000026875,9,Traf1,protein_coding,09,magenta
ENSMUSG00000026883,7,Dab2ip,protein_coding,07,black
ENSMUSG00000026887,2,Mrrf,protein_coding,02,blue
ENSMUSG00000026914,5,Psmd14,protein_coding,05,green
ENSMUSG00000026919,3,Lcn4,protein_coding,03,brown
ENSMUSG00000026921,3,Egfl7,protein_coding,03,brown
ENSMUSG00000026923,1,Notch1,protein_coding,01,turquoise
ENSMUSG00000026924,1,Sec16a,protein_coding,01,turquoise
ENSMUSG00000026928,16,Card9,protein_coding,16,lightcyan
ENSMUSG00000026932,4,Nacc2,protein_coding,04,yellow
ENSMUSG00000026942,1,Traf2,protein_coding,01,turquoise
ENSMUSG00000026944,1,Abca2,protein_coding,01,turquoise
ENSMUSG00000026946,5,Nmi,protein_coding,05,green
ENSMUSG00000026955,21,Sapcd2,protein_coding,21,darkred
ENSMUSG00000026956,18,Uap1l1,protein_coding,18,lightgreen
ENSMUSG00000026958,2,Dpp7,protein_coding,02,blue
ENSMUSG00000026970,2,Rbms1,protein_coding,02,blue
ENSMUSG00000026974,22,Zmynd19,protein_coding,22,darkgreen
ENSMUSG00000026979,9,Psd4,protein_coding,09,magenta
ENSMUSG00000026980,23,Ly75,protein_coding,23,darkturquoise
ENSMUSG00000026986,19,Hnmt,protein_coding,19,lightyellow
ENSMUSG00000026988,14,Wdsub1,protein_coding,14,cyan
ENSMUSG00000026989,3,Dapl1,protein_coding,03,brown
ENSMUSG00000026994,12,Galnt3,protein_coding,12,tan
ENSMUSG00000027001,11,Dusp19,protein_coding,11,greenyellow
ENSMUSG00000027012,5,Dync1i2,protein_coding,05,green
ENSMUSG00000027014,15,Cwc22,protein_coding,15,midnightblue
ENSMUSG00000027018,4,Hat1,protein_coding,04,yellow
ENSMUSG00000027035,1,Cers6,protein_coding,01,turquoise
ENSMUSG00000027068,24,Dhrs9,protein_coding,24,darkgrey
ENSMUSG00000027076,10,Timm10,protein_coding,10,purple
ENSMUSG00000027108,2,Ola1,protein_coding,02,blue
ENSMUSG00000027111,9,Itga6,protein_coding,09,magenta
ENSMUSG00000027130,1,Slc12a6,protein_coding,01,turquoise
ENSMUSG00000027134,3,Lpcat4,protein_coding,03,brown
ENSMUSG00000027166,5,Dnajc24,protein_coding,05,green
ENSMUSG00000027170,5,Eif3m,protein_coding,05,green
ENSMUSG00000027173,8,Depdc7,protein_coding,08,pink
ENSMUSG00000027175,8,Tcp11l1,protein_coding,08,pink
ENSMUSG00000027187,19,Cat,protein_coding,19,lightyellow
ENSMUSG00000027195,19,Hsd17b12,protein_coding,19,lightyellow
ENSMUSG00000027199,8,Gatm,protein_coding,08,pink
ENSMUSG00000027200,13,Sema6d,protein_coding,13,salmon
ENSMUSG00000027206,5,Cops2,protein_coding,05,green
ENSMUSG00000027215,11,Cd82,protein_coding,11,greenyellow
ENSMUSG00000027219,9,Slc28a2,protein_coding,09,magenta
ENSMUSG00000027221,8,Chst1,protein_coding,08,pink
ENSMUSG00000027227,2,Sord,protein_coding,02,blue
ENSMUSG00000027247,1,Arhgap1,protein_coding,01,turquoise
ENSMUSG00000027248,4,Pdia3,protein_coding,04,yellow
ENSMUSG00000027249,22,F2,protein_coding,22,darkgreen
ENSMUSG00000027259,18,Adal,protein_coding,18,lightgreen
ENSMUSG00000027263,9,Tubgcp4,protein_coding,09,magenta
ENSMUSG00000027276,9,Jag1,protein_coding,09,magenta
ENSMUSG00000027281,7,Slx4ip,protein_coding,07,black
ENSMUSG00000027282,5,Mtch2,protein_coding,05,green
ENSMUSG00000027284,21,Cdan1,protein_coding,21,darkred
ENSMUSG00000027286,10,Lrrc57,protein_coding,10,purple
ENSMUSG00000027288,1,Zfp106,protein_coding,01,turquoise
ENSMUSG00000027303,16,Ptpra,protein_coding,16,lightcyan
ENSMUSG00000027312,1,Atrn,protein_coding,01,turquoise
ENSMUSG00000027318,6,Adam33,protein_coding,06,red
ENSMUSG00000027322,11,Siglec1,protein_coding,11,greenyellow
ENSMUSG00000027330,12,Cdc25b,protein_coding,12,tan
ENSMUSG00000027339,9,Rassf2,protein_coding,09,magenta
ENSMUSG00000027342,5,Pcna,protein_coding,05,green
ENSMUSG00000027346,12,Gpcpd1,protein_coding,12,tan
ENSMUSG00000027347,9,Rasgrp1,protein_coding,09,magenta
ENSMUSG00000027351,9,Spred1,protein_coding,09,magenta
ENSMUSG00000027358,13,Bmp2,protein_coding,13,salmon
ENSMUSG00000027360,3,Hdc,protein_coding,03,brown
